timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
4706423348944,-0.71113586,1.5167542,5.941269,0.2345581,0.029647827,0.2520752,19.667053,9.223938,-50.26703,
4706428384344,-0.41767883,1.7666168,5.837631,0.23295593,0.04675293,0.29566956,20.037842,9.25293,-50.405884,
4706433419745,-0.048339844,2.0831757,5.795349,0.22698975,0.05769348,0.33554077,20.037842,9.25293,-50.405884,
4706438455145,0.31282043,2.4213257,5.7086487,0.21226501,0.06611633,0.36082458,20.037842,9.25293,-50.405884,
4706443490546,0.6697235,2.7170258,5.600708,0.1876831,0.07594299,0.36787415,20.037842,9.25293,-50.405884,
4706448525946,0.966156,2.9407349,5.55365,0.15220642,0.0884552,0.35350037,19.577026,8.180237,-51.75171,
4706453561346,1.1728668,3.1348877,5.563019,0.10913086,0.09965515,0.32173157,19.577026,8.180237,-51.75171,
4706458596747,1.1804504,3.306549,5.811676,0.06590271,0.099624634,0.2762909,19.577026,8.180237,-51.75171,
4706463632147,0.97102356,3.3509216,6.2135468,0.03125,0.075424194,0.21594238,19.577026,8.180237,-51.75171,
4706468667547,0.60443115,3.2281647,6.600891,0.014465332,0.02633667,0.14901733,19.830322,8.360291,-51.01013,
4706473702948,0.05810547,2.977478,7.1090393,0.020523071,-0.04777527,0.07914734,19.830322,8.360291,-51.01013,
4706478738348,-0.4119568,2.7573242,7.615448,0.050445557,-0.13928223,0.021316528,19.830322,8.360291,-51.01013,
4706483773749,-0.7461853,2.5529938,8.034531,0.10057068,-0.23677063,-0.011169434,19.830322,8.360291,-51.01013,
4706488809149,-0.93473816,2.4134216,8.327072,0.16801453,-0.33309937,-0.011871338,19.865417,8.395386,-50.907898,
4706493844549,-0.97566223,2.3066254,8.558426,0.24761963,-0.41601563,0.012542725,19.865417,8.395386,-50.907898,
4706498879950,-0.9154358,2.3765259,8.692963,0.32025146,-0.4753418,0.0521698,19.865417,8.395386,-50.907898,
4706503915350,-0.7687073,2.5303802,8.63382,0.3926239,-0.51675415,0.10498047,19.865417,8.395386,-50.907898,
4706508950751,-0.5600281,2.6859436,8.547363,0.453125,-0.5296478,0.15625,20.523071,7.736206,-51.228333,
4706513986151,-0.27812195,2.8940582,8.495422,0.49441528,-0.51724243,0.19992065,20.523071,7.736206,-51.228333,
4706519021551,0.055358887,3.1754913,8.590561,0.5158539,-0.48399353,0.236969,20.523071,7.736206,-51.228333,
4706524056952,0.3735962,3.4074707,8.603714,0.5161743,-0.43440247,0.26057434,20.523071,7.736206,-51.228333,
4706529092352,0.62586975,3.52388,8.661819,0.49951172,-0.37454224,0.26361084,20.387268,7.2113037,-50.75836,
4706534127753,0.7481842,3.5641174,8.901993,0.4688263,-0.2975464,0.24682617,20.387268,7.2113037,-50.75836,
4706539163153,0.63087463,3.6355438,9.343338,0.4267273,-0.21969604,0.21168518,20.387268,7.2113037,-50.75836,
4706544198553,0.44122314,3.4929504,9.69075,0.37800598,-0.13719177,0.16319275,20.387268,7.2113037,-50.75836,
4706549233954,0.16293335,3.3124237,9.891037,0.3298645,-0.04966736,0.113967896,20.387268,7.2113037,-50.75836,
4706554269354,-0.12149048,3.131836,9.942947,0.3298645,-0.04966736,0.113967896,20.387268,7.2113037,-50.75836,
4706559304754,-0.35557556,2.985077,10.058289,0.25509644,0.12927246,0.036010742,20.387268,7.2113037,-50.75836,
4706564340155,-0.56430054,3.022995,10.181274,0.22058105,0.21128845,0.013046265,20.378113,7.1884155,-50.74005,
4706569375555,-0.7455139,3.038269,10.231369,0.19882202,0.26480103,0.0025634766,20.378113,7.1884155,-50.74005,
4706574410956,-0.8742523,2.9524078,10.108185,0.18995667,0.2839508,-0.0030212402,20.378113,7.1884155,-50.74005,
4706579446356,-0.92633057,2.9483032,9.787079,0.19921875,0.26852417,-6.866455E-4,20.378113,7.1884155,-50.74005,
4706584481756,-0.8364563,2.984146,9.380066,0.21844482,0.21986389,0.0027008057,18.62793,5.1208496,-50.750732,
4706589517157,-0.7240448,3.0625305,9.030457,0.2350769,0.14408875,0.0068359375,18.62793,5.1208496,-50.750732,
4706594552557,-0.5264282,3.014801,8.925934,0.24229431,0.024673462,0.010192871,18.62793,5.1208496,-50.750732,
4706599587958,-0.46618652,2.9697266,9.132645,0.23362732,-0.11871338,0.005874634,18.62793,5.1208496,-50.750732,
4706604623358,-0.4011383,2.908661,9.549515,0.21546936,-0.28390503,-0.006881714,17.118835,4.6188354,-51.24359,
4706609658758,-0.29493713,2.8925934,10.112228,0.19171143,-0.4590454,-0.021331787,17.118835,4.6188354,-51.24359,
4706614694159,-0.17253113,2.8886719,10.752701,0.169281,-0.6282501,-0.032226563,17.118835,4.6188354,-51.24359,
4706619729559,-0.01083374,2.8286133,11.491379,0.14631653,-0.77993774,-0.04093933,17.118835,4.6188354,-51.24359,
4706624764960,0.12539673,2.741272,12.3107605,0.11416626,-0.90615845,-0.052337646,17.266846,4.6066284,-51.254272,
4706629800360,0.19848633,2.6630096,13.127731,0.06736755,-0.9706116,-0.065826416,17.266846,4.6066284,-51.254272,
4706634835760,0.28471375,2.6387787,13.943512,9.1552734E-4,-0.9670563,-0.08039856,17.266846,4.6066284,-51.254272,
4706639871161,0.39646912,2.5523071,14.75621,-0.08049011,-0.90008545,-0.09609985,17.266846,4.6066284,-51.254272,
4706644906561,0.443573,2.4502258,15.388794,-0.15878296,-0.7872772,-0.11323547,19.216919,4.4311523,-51.454163,
4706649941962,0.32887268,2.4092255,15.873062,-0.22789001,-0.6377411,-0.13510132,19.216919,4.4311523,-51.454163,
4706654977362,0.15594482,2.256424,16.067307,-0.28544617,-0.45629883,-0.16636658,19.216919,4.4311523,-51.454163,
4706660012762,0.0834198,2.027176,16.03891,-0.32048035,-0.27619934,-0.20129395,19.216919,4.4311523,-51.454163,
4706665048163,-0.032211304,1.859848,15.8749695,-0.33587646,-0.10153198,-0.23460388,17.805481,4.2755127,-51.913452,
4706670083563,-0.20707703,1.7654724,15.463974,-0.33903503,0.05583191,-0.26568604,17.805481,4.2755127,-51.913452,
4706675118963,-0.33895874,1.7103577,14.918549,-0.3368988,0.1874237,-0.2940216,17.805481,4.2755127,-51.913452,
4706680154364,-0.41734314,1.6460571,14.360168,-0.33361816,0.29611206,-0.3202057,17.805481,4.2755127,-51.913452,
4706685189764,-0.44218445,1.5654144,13.810333,-0.32833862,0.36647034,-0.34124756,17.713928,4.3655396,-51.82495,
4706690225165,-0.4766388,1.5030975,13.405518,-0.32244873,0.39379883,-0.35609436,17.713928,4.3655396,-51.82495,
4706695260565,-0.5525818,1.3736877,13.140671,-0.31698608,0.38415527,-0.36987305,17.713928,4.3655396,-51.82495,
4706700295965,-0.76600647,1.1801453,12.872025,-0.30873108,0.34448242,-0.3812561,17.713928,4.3655396,-51.82495,
4706705331366,-1.0380096,1.0194855,12.443939,-0.29464722,0.29354858,-0.3832245,16.989136,5.142212,-51.419067,
4706710366766,-1.2657928,0.95458984,11.996216,-0.28108215,0.24081421,-0.37374878,16.989136,5.142212,-51.419067,
4706715402167,-1.3375244,0.99079895,11.560699,-0.27841187,0.19447327,-0.35110474,16.989136,5.142212,-51.419067,
4706720437567,-1.2330475,1.0757904,11.323441,-0.2906494,0.14996338,-0.31611633,16.989136,5.142212,-51.419067,
4706725472967,-0.98924255,1.19841,11.2374115,-0.31843567,0.10038757,-0.27308655,16.259766,6.163025,-52.416992,
4706730508368,-0.63186646,1.288269,11.518753,-0.35603333,0.04396057,-0.22741699,16.259766,6.163025,-52.416992,
4706735543768,-0.3433075,1.4095306,11.837875,-0.3907013,-0.017852783,-0.18980408,16.259766,6.163025,-52.416992,
4706740579169,0.02229309,1.4893494,12.356857,-0.41764832,-0.09416199,-0.15623474,16.259766,6.163025,-52.416992,
4706745614569,0.5282898,1.6028748,12.892563,-0.42092896,-0.17427063,-0.13066101,16.360474,6.466675,-52.18506,
4706750649969,0.91874695,1.6504364,13.380035,-0.39938354,-0.24816895,-0.113220215,16.360474,6.466675,-52.18506,
4706755685370,1.1276398,1.7612915,13.840469,-0.35487366,-0.3093567,-0.10441589,16.360474,6.466675,-52.18506,
4706760720770,1.1614532,1.7248993,13.97847,-0.28837585,-0.3514862,-0.10366821,16.360474,6.466675,-52.18506,
4706765756171,1.084198,1.7000122,14.036621,-0.2083435,-0.37330627,-0.11112976,16.775513,7.4142456,-51.24359,
4706770791571,1.1602783,1.6431732,13.793137,-0.10220337,-0.3801117,-0.11732483,16.775513,7.4142456,-51.24359,
4706775826971,1.2931824,1.7159119,13.459656,0.0034942627,-0.36141968,-0.11230469,16.775513,7.4142456,-51.24359,
4706780862372,1.3718567,1.7167816,13.006668,0.105270386,-0.31796265,-0.10467529,16.775513,6.335449,-51.24359,
4706785897772,1.4175415,1.6000366,12.519333,0.19326782,-0.25646973,-0.09500122,16.775513,6.335449,-51.24359,
4706790933172,1.3904572,1.6158295,11.921158,0.19326782,-0.25646973,-0.09500122,16.775513,6.335449,-51.24359,
4706795968573,1.3852692,1.6635742,10.891907,0.33081055,-0.0945282,-0.07595825,16.775513,6.335449,-51.24359,
4706801003973,1.3550873,1.6897278,10.016006,0.39544678,-3.9672852E-4,-0.06402588,17.175293,6.5567017,-51.54724,
4706806039374,1.32547,1.7052002,9.023758,0.4431305,0.07583618,-0.051071167,17.175293,6.5567017,-51.54724,
4706811074774,1.3672638,1.7016754,8.10289,0.47784424,0.13301086,-0.03918457,17.175293,6.5567017,-51.54724,
4706816110174,1.4721527,1.83255,7.3118896,0.49369812,0.17448425,-0.028305054,17.175293,6.5567017,-51.54724,
4706821145575,1.5987244,1.9880371,6.6200714,0.49183655,0.19487,-0.01789856,17.89093,7.2402954,-52.36969,
4706826180975,1.6936646,2.1380157,6.003372,0.47306824,0.19598389,-0.011169434,17.89093,7.2402954,-52.36969,
4706831216376,1.795578,2.2346954,5.486786,0.434906,0.18011475,-0.016784668,17.89093,7.2402954,-52.36969,
4706836251776,1.875473,2.3110962,5.0870056,0.38728333,0.15246582,-0.03112793,17.89093,7.2402954,-52.36969,
4706841287176,1.9673767,2.3667145,4.861557,0.3231964,0.11782837,-0.051605225,16.775513,7.3654175,-52.249146,
4706846322577,1.9632874,2.3945923,4.8074036,0.2475586,0.07647705,-0.08026123,16.775513,7.3654175,-52.249146,
4706851357977,1.9850159,2.4140015,4.8598785,0.16659546,0.033187866,-0.114715576,16.775513,7.3654175,-52.249146,
4706856393378,1.9884949,2.3933716,5.1677246,0.08439636,-0.0124053955,-0.15019226,16.775513,7.3654175,-52.249146,
4706861428778,1.8042145,2.2774048,5.554352,-0.001373291,-0.064819336,-0.19184875,16.775513,7.1411133,-51.809692,
4706866464178,1.6531677,2.117981,5.963394,-0.071884155,-0.11357117,-0.2344513,16.775513,7.1411133,-51.809692,
4706871499579,1.5973206,2.0707397,6.434784,-0.12684631,-0.15988159,-0.27488708,16.775513,7.1411133,-51.809692,
4706876534979,1.5391083,2.014511,6.8405914,-0.16629028,-0.20223999,-0.30847168,16.775513,7.1411133,-51.809692,
4706881570379,1.4450073,1.8874817,7.14386,-0.18644714,-0.23744202,-0.33506775,17.185974,6.854248,-51.42212,
4706886605780,1.3250885,1.8021088,7.3684387,-0.1895752,-0.2636261,-0.36001587,17.185974,6.854248,-51.42212,
4706891641180,1.2093964,1.76828,7.559067,-0.17658997,-0.28378296,-0.38308716,17.185974,6.854248,-51.42212,
4706896676581,1.1595001,1.734436,7.7186584,-0.15159607,-0.30337524,-0.39900208,17.185974,6.854248,-51.42212,
4706901711981,1.1540222,1.7110901,7.7982025,-0.11882019,-0.32409668,-0.40933228,17.977905,7.192993,-52.416992,
4706906747381,1.184845,1.7653656,7.7261505,-0.08216858,-0.33677673,-0.41516113,17.977905,7.192993,-52.416992,
4706911782782,1.2962036,1.861618,7.5828247,-0.051116943,-0.33410645,-0.41885376,17.977905,7.192993,-52.416992,
4706916818182,1.3579102,1.9290009,7.5287476,-0.031921387,-0.3113861,-0.42500305,17.977905,7.192993,-52.416992,
4706921853583,1.295517,1.9375458,7.499298,-0.028579712,-0.26837158,-0.43681335,17.640686,7.797241,-51.693726,
4706926888983,1.1429443,1.9224854,7.523163,-0.037231445,-0.21434021,-0.4530182,17.640686,7.797241,-51.693726,
4706931924383,1.0151825,1.8774109,7.467087,-0.047851563,-0.15435791,-0.47187805,17.640686,7.797241,-51.693726,
4706936959784,0.8851929,1.8326721,7.3162994,-0.052642822,-0.093307495,-0.48719788,17.640686,7.797241,-51.693726,
4706941995184,0.7338257,1.742569,7.0355377,-0.051956177,-0.037994385,-0.4982605,16.90979,7.9727173,-51.182556,
4706947030585,0.59721375,1.7404327,6.7460175,-0.04676819,0.015029907,-0.5042877,16.90979,7.9727173,-51.182556,
4706952065985,0.484787,1.7877502,6.4903717,-0.039260864,0.060653687,-0.5036926,16.90979,7.9727173,-51.182556,
4706957101385,0.48364258,1.8177338,6.425232,-0.036499023,0.097473145,-0.49827576,16.90979,7.9727173,-51.182556,
4706962136786,0.6354675,1.8878632,6.5056458,-0.037078857,0.120651245,-0.4900818,16.603088,6.8496704,-52.0813,
4706967172186,0.7787781,1.9330597,6.576935,-0.034744263,0.12579346,-0.4813385,16.603088,6.8496704,-52.0813,
4706972207587,0.7405548,1.9440155,6.717453,-0.023498535,0.11701965,-0.4788208,16.603088,6.8496704,-52.0813,
4706977242987,0.55851746,1.9195862,6.7612305,0.006439209,0.09025574,-0.4812317,16.603088,6.8496704,-52.0813,
4706982278387,0.30485535,1.8629608,6.594757,0.0554657,0.046401978,-0.48735046,15.975952,6.692505,-52.233887,
4706987313788,0.13804626,1.8001862,6.5196075,0.11328125,-0.0059661865,-0.4900818,15.975952,6.692505,-52.233887,
4706992349188,0.07736206,1.7700653,6.3522034,0.16621399,-0.055404663,-0.48353577,15.975952,6.692505,-52.233887,
4706997384588,2.1362305E-4,1.6987457,6.3339996,0.20181274,-0.08772278,-0.46392822,15.975952,6.692505,-52.233887,
4707002419989,-0.01399231,1.8009033,6.335495,0.22109985,-0.10394287,-0.43797302,15.792847,7.2296143,-51.394653,
4707007455389,0.12782288,1.8465576,6.4230957,0.2368164,-0.11514282,-0.40670776,15.792847,7.2296143,-51.394653,
4707012490790,0.23570251,1.8816986,6.5742188,0.24674988,-0.12495422,-0.3762207,15.792847,7.2296143,-51.394653,
4707017526190,0.3607025,1.9685059,6.6056976,0.25442505,-0.13020325,-0.34890747,16.43219,8.052063,-50.238037,
4707022561590,0.50187683,2.0872192,6.5849304,0.26190186,-0.12208557,-0.3262024,16.43219,8.052063,-50.238037,
4707027596991,0.6881561,2.2045593,6.6933746,0.26489258,-0.10342407,-0.310318,16.43219,8.052063,-50.238037,
4707032632391,0.6938629,2.3059845,6.8107452,0.26385498,-0.0821228,-0.30126953,16.43219,8.052063,-50.238037,
4707037667792,0.6521454,2.3079987,6.8826294,0.2566986,-0.05491638,-0.30418396,16.16211,7.7819824,-51.197815,
4707042703192,0.5844116,2.3442383,7.034073,0.24908447,-0.027832031,-0.3117981,16.16211,7.7819824,-51.197815,
4707047738592,0.5904999,2.3843842,7.2011414,0.24253845,-0.0026855469,-0.3188324,16.16211,7.7819824,-51.197815,
4707052773993,0.5786133,2.3824158,7.476227,0.24360657,0.014755249,-0.32173157,16.16211,7.7819824,-51.197815,
4707057809393,0.49432373,2.3809967,7.58519,0.25045776,0.025482178,-0.32337952,15.733337,6.9869995,-52.615356,
4707062844794,0.3065796,2.3896332,7.6953125,0.26000977,0.03050232,-0.32658386,15.733337,6.9869995,-52.615356,
4707067880194,0.22706604,2.4612732,7.674103,0.27833557,0.03463745,-0.3230133,15.733337,6.9869995,-52.615356,
4707072915594,0.1391449,2.5321045,7.59346,0.29467773,0.033828735,-0.31347656,15.733337,6.9869995,-52.615356,
4707077950995,0.050811768,2.5765991,7.58992,0.31254578,0.02281189,-0.2975769,15.57312,6.5063477,-53.086853,
4707082986395,-0.08091736,2.5652466,7.7053223,0.33270264,0.0061798096,-0.27957153,15.57312,6.5063477,-53.086853,
4707088021796,-0.18916321,2.6141357,7.811447,0.34803772,-0.019897461,-0.26011658,15.57312,6.5063477,-53.086853,
4707093057196,-0.18618774,2.682602,7.9030457,0.3625183,-0.05845642,-0.2386322,15.57312,6.5063477,-53.086853,
4707098092596,-0.24395752,2.7545013,8.161453,0.37934875,-0.110961914,-0.21104431,16.47644,5.8029175,-52.20337,
4707103127997,-0.29174805,2.791031,8.526291,0.39421082,-0.16520691,-0.1822815,16.47644,5.8029175,-52.20337,
4707108163397,-0.32798767,2.8098602,9.017899,0.410141,-0.21742249,-0.15235901,16.47644,5.8029175,-52.20337,
4707113198797,-0.39076233,2.843979,9.476639,0.43051147,-0.2597351,-0.122283936,16.47644,5.8029175,-52.20337,
4707118234198,-0.40480042,2.9156952,9.774063,0.45542908,-0.29019165,-0.09370422,16.708374,5.9188843,-51.57776,
4707123269598,-0.26200867,3.0737152,9.87912,0.489151,-0.30949402,-0.06227112,16.708374,5.9188843,-51.57776,
4707128304999,0.037582397,3.2961884,9.921387,0.5333252,-0.31726074,-0.026428223,16.708374,5.9188843,-51.57776,
4707133340399,0.331604,3.4844818,9.962585,0.5753174,-0.31944275,0.0029907227,16.708374,5.9188843,-51.57776,
4707138375799,0.48016357,3.5929108,9.828995,0.61172485,-0.31932068,0.020629883,16.43219,6.335449,-51.57776,
4707143411200,0.5134125,3.6381989,9.502686,0.6431732,-0.32250977,0.023788452,16.43219,6.335449,-51.57776,
4707148446600,0.56422424,3.6929016,9.057419,0.666275,-0.33561707,0.017181396,16.43219,6.335449,-51.57776,
4707153482001,0.70240784,3.8353424,8.608292,0.6702423,-0.3598175,0.006668091,16.43219,6.335449,-51.57776,
4707158517401,0.87275696,3.9676514,8.3888855,0.63861084,-0.38972473,-0.0045776367,15.649414,5.999756,-52.775574,
4707163552801,0.95700073,4.014511,8.587463,0.570282,-0.4190979,-0.020248413,15.649414,5.999756,-52.775574,
4707168588202,0.89512634,3.9282074,9.163544,0.47061157,-0.45355225,-0.04307556,15.649414,5.999756,-52.775574,
4707173623602,0.73983765,3.7898254,9.950867,0.35525513,-0.49076843,-0.07267761,15.649414,5.999756,-52.775574,
4707178659003,0.48831177,3.5949554,10.777008,0.2450409,-0.5188904,-0.09983826,15.229797,5.366516,-52.537537,
4707183694403,0.19311523,3.3269958,11.667191,0.13772583,-0.53596497,-0.12104797,15.229797,5.366516,-52.537537,
4707188729803,0.03340149,3.1114502,12.607101,0.04559326,-0.5322113,-0.12689209,15.229797,5.366516,-52.537537,
4707193765204,-0.032440186,2.882492,13.669403,-0.031402588,-0.5026245,-0.117263794,15.229797,5.366516,-52.537537,
4707198800604,-0.110565186,2.7706757,14.81752,-0.0904541,-0.4487152,-0.09651184,15.229797,5.1330566,-52.0813,
4707203836004,-0.12414551,2.7041168,15.732666,-0.122283936,-0.3751068,-0.0657959,15.229797,5.1330566,-52.0813,
4707208871405,-0.12361145,2.6488953,16.415741,-0.122039795,-0.29022217,-0.030700684,15.229797,5.1330566,-52.0813,
4707213906805,-0.20976257,2.6187592,16.55017,-0.08239746,-0.17831421,0.0121154785,15.229797,5.1330566,-52.0813,
4707218942206,-0.22769165,2.583313,16.30864,-0.013534546,-0.060562134,0.054870605,14.370728,4.763794,-52.200317,
4707223977606,-0.17765808,2.6725464,15.804855,0.068344116,0.062423706,0.10140991,14.370728,4.763794,-52.200317,
4707229013006,-0.14888,2.7631378,15.049438,0.15304565,0.1804657,0.15019226,14.370728,4.763794,-52.200317,
4707234048407,-0.10020447,2.7658844,14.341858,0.22781372,0.28485107,0.19612122,14.370728,4.763794,-52.200317,
4707239083807,-0.0075683594,3.018631,13.437073,0.28001404,0.37139893,0.23136902,14.897156,4.244995,-51.88446,
4707244119208,0.46746826,3.3320007,12.8582,0.31602478,0.45022583,0.2657013,14.897156,4.244995,-51.88446,
4707249154608,0.7170105,3.7025452,12.49791,0.31495667,0.50445557,0.29159546,14.897156,4.244995,-51.88446,
4707254190008,0.7223358,3.8614197,12.086945,0.2984314,0.53157043,0.2950287,15.229797,4.1030884,-51.745605,
4707259225409,0.6467438,3.8251953,11.568954,0.27902222,0.5213165,0.2725525,15.229797,4.1030884,-51.745605,
4707264260809,0.50053406,3.7012634,11.03302,0.26182556,0.48353577,0.23753357,15.229797,4.1030884,-51.745605,
4707269296210,0.23052979,3.7026672,10.613968,0.23266602,0.4352417,0.19969177,15.229797,4.1030884,-51.745605,
4707274331610,-0.008346558,3.672577,10.4655,0.17614746,0.37121582,0.15701294,15.229797,3.565979,-50.70038,
4707279367010,-0.2160492,3.5884705,10.583328,0.101242065,0.31536865,0.123703,15.229797,3.565979,-50.70038,
4707284402411,-0.30101013,3.3471222,10.836258,0.004699707,0.2668152,0.100357056,15.229797,3.565979,-50.70038,
4707289437811,-0.39344788,3.1513214,11.348892,-0.10520935,0.23623657,0.082336426,15.229797,3.565979,-50.70038,
4707294473212,-0.52153015,2.9326782,11.890152,-0.21670532,0.22361755,0.07281494,14.68811,2.8747559,-51.460266,
4707299508612,-0.6769104,2.65419,12.400345,-0.31448364,0.22782898,0.06954956,14.68811,2.8747559,-51.460266,
4707304544012,-0.77915955,2.3930511,12.655624,-0.40092468,0.2437439,0.07229614,14.68811,2.8747559,-51.460266,
4707309579413,-0.9169159,2.1529388,12.872803,-0.45210266,0.25534058,0.08140564,14.68811,2.8747559,-51.460266,
4707314614813,-1.0862122,1.8934631,13.029022,-0.47372437,0.25595093,0.09666443,14.543152,2.7297974,-51.745605,
4707319650213,-1.2723999,1.6395111,13.208176,-0.46780396,0.24110413,0.11949158,14.543152,2.7297974,-51.745605,
4707324685614,-1.3998566,1.3698273,13.549728,-0.43655396,0.20794678,0.14888,14.543152,2.7297974,-51.745605,
4707329721014,-1.3143616,1.2234344,13.86705,-0.37994385,0.16012573,0.18650818,14.543152,2.7297974,-51.745605,
